transcript_id,gene_id,gene_name,gene_type,chrom,utr5_start,utr5_end,strand,utr5_length,bound
ENST00000374314.4,ENSG00000204175.4,GPRIN2,protein_coding,chr10,46997925,47005643,+,6344,False
ENST00000374312.1,ENSG00000204174.2,NPY4R,protein_coding,chr10,47083533,47088320,+,831,False
ENST00000395716.1,ENSG00000204174.2,NPY4R,protein_coding,chr10,47085663,47088320,+,497,False
ENST00000358140.4,ENSG00000150165.13,ANXA8L1,protein_coding,chr10,47157982,47174093,-,1032,False
ENST00000359178.4,ENSG00000150165.13,ANXA8L1,protein_coding,chr10,47157988,47174040,-,973,False
ENST00000545298.1,ENSG00000150165.13,ANXA8L1,protein_coding,chr10,47158530,47174001,-,748,False
ENST00000414655.2,ENSG00000150165.13,ANXA8L1,protein_coding,chr10,47158531,47173994,-,384,False
ENST00000452267.1,ENSG00000189090.7,FAM25B,protein_coding,chr10,47177203,47181681,-,78,False
ENST00000452145.2,ENSG00000204172.7,AGAP10,protein_coding,chr10,47191843,47213626,-,413,False
ENST00000413193.2,ENSG00000204172.7,AGAP10,protein_coding,chr10,47191843,47192144,-,301,False
ENST00000355232.3,ENSG00000204172.7,AGAP10,protein_coding,chr10,47192141,47222824,-,3016,False
ENST00000441923.2,ENSG00000198250.8,ANTXRL,protein_coding,chr10,47657580,47663330,+,307,False
ENST00000424375.2,ENSG00000198250.8,ANTXRL,protein_coding,chr10,47658233,47701443,+,1424,False
ENST00000447511.2,ENSG00000198250.8,ANTXRL,protein_coding,chr10,47658233,47701443,+,391,False
ENST00000537271.1,ENSG00000198250.8,ANTXRL,protein_coding,chr10,47658248,47701342,+,253,False
ENST00000434908.1,ENSG00000198250.8,ANTXRL,protein_coding,chr10,47678660,47681735,+,95,False
ENST00000340243.6,ENSG00000186807.9,ANXA8L2,protein_coding,chr10,47746935,47763041,+,1033,False
ENST00000374277.5,ENSG00000186807.9,ANXA8L2,protein_coding,chr10,47746989,47763035,+,973,False
ENST00000449464.2,ENSG00000186807.9,ANXA8L2,protein_coding,chr10,47747028,47762493,+,748,False
ENST00000538825.1,ENSG00000186807.9,ANXA8L2,protein_coding,chr10,47747035,47762492,+,384,False
ENST00000335083.5,ENSG00000215033.3,AL603965.1,protein_coding,chr10,47746961,47770871,+,1487,False
ENST00000358474.5,ENSG00000152726.14,FAM21B,protein_coding,chr10,47948850,47948853,+,3,False
ENST00000355876.5,ENSG00000152726.14,FAM21B,protein_coding,chr10,47948850,47949412,+,562,False
ENST00000426610.2,ENSG00000072444.10,ASAH2C,protein_coding,chr10,48001602,48001786,-,184,False
ENST00000420079.2,ENSG00000072444.10,ASAH2C,protein_coding,chr10,48001780,48001786,-,6,False
ENST00000453919.1,ENSG00000198035.9,AGAP9,protein_coding,chr10,48237207,48237508,+,301,False
ENST00000456984.2,ENSG00000198035.9,AGAP9,protein_coding,chr10,48237207,48237210,+,3,False
ENST00000457620.1,ENSG00000197910.7,FAM25G,protein_coding,chr10,48247668,48252143,+,78,False
ENST00000357718.4,ENSG00000165390.11,ANXA8,protein_coding,chr10,48255252,48271369,+,1033,False
ENST00000344416.5,ENSG00000165390.11,ANXA8,protein_coding,chr10,48255306,48271363,+,973,False
ENST00000535874.1,ENSG00000165390.11,ANXA8,protein_coding,chr10,48255345,48270821,+,748,False
ENST00000456111.2,ENSG00000165390.11,ANXA8,protein_coding,chr10,48255352,48270820,+,384,False
ENST00000374258.3,ENSG00000215020.3,AL591684.1,protein_coding,chr10,48255278,48279199,+,1487,False
ENST00000395702.2,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355023,48373866,+,2541,False
ENST00000442001.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355072,48370532,+,297,False
ENST00000433077.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355072,48370532,+,224,False
ENST00000436850.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355074,48370532,+,279,False
ENST00000494156.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355100,48373866,+,3162,False
ENST00000586537.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48355100,48373860,+,2673,False
ENST00000412534.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48359350,48370532,+,324,False
ENST00000444585.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48359364,48370532,+,191,False
ENST00000425196.1,ENSG00000165388.8,ZNF488,protein_coding,chr10,48364385,48370532,+,624,False
ENST00000224600.4,ENSG00000107618.4,RBP3,protein_coding,chr10,48381486,48390991,-,535,False
ENST00000249598.1,ENSG00000128802.3,GDF2,protein_coding,chr10,48413091,48416853,-,649,False
ENST00000224605.2,ENSG00000107623.4,GDF10,protein_coding,chr10,48425814,48438976,-,1024,False
ENST00000374237.3,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48736873,48784177,-,2689,False
ENST00000331650.4,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737039,48827934,-,1772,False
ENST00000374240.3,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48827927,-,1803,False
ENST00000395660.2,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48806985,-,1694,False
ENST00000374235.2,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48806985,-,1705,False
ENST00000395661.3,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48806985,-,1705,False
ENST00000395668.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48827924,-,1855,False
ENST00000395662.3,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48737041,48827924,-,1791,False
ENST00000374233.3,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48806939,-,128,False
ENST00000507417.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48806939,-,148,False
ENST00000514592.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,106,False
ENST00000513933.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,841,False
ENST00000515532.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,267,False
ENST00000514491.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,106,False
ENST00000509230.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,137,False
ENST00000509631.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,227,False
ENST00000510840.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,236,False
ENST00000512924.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,227,False
ENST00000509753.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,225,False
ENST00000511387.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,137,False
ENST00000502266.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,258,False
ENST00000395674.2,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738572,48827581,-,106,False
ENST00000512321.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48738573,48806945,-,164,False
ENST00000417914.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48792783,48827934,-,188,False
ENST00000507697.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48757707,48818461,-,1027,False
ENST00000510141.1,ENSG00000183675.10,PTPN20B,protein_coding,chr10,48806862,48813364,-,253,False
ENST00000342763.4,ENSG00000188279.7,FAM25C,protein_coding,chr10,49203398,49207818,-,34,False
ENST00000474573.1,ENSG00000170324.15,FRMPD2,protein_coding,chr10,49364600,49384255,-,1176,False
ENST00000374201.3,ENSG00000170324.15,FRMPD2,protein_coding,chr10,49364600,49482913,-,1070,False
ENST00000305531.3,ENSG00000170324.15,FRMPD2,protein_coding,chr10,49364601,49459800,-,813,False
ENST00000407470.4,ENSG00000170324.15,FRMPD2,protein_coding,chr10,49364601,49482941,-,1124,False
ENST00000432379.1,ENSG00000107643.11,MAPK8,protein_coding,chr10,49514697,49609703,+,479,False
ENST00000429041.1,ENSG00000107643.11,MAPK8,protein_coding,chr10,49514722,49609822,+,310,False
ENST00000374189.1,ENSG00000107643.11,MAPK8,protein_coding,chr10,49514732,49647403,+,4515,False
ENST00000426557.1,ENSG00000107643.11,MAPK8,protein_coding,chr10,49515068,49609703,+,434,False
ENST00000374182.3,ENSG00000107643.11,MAPK8,protein_coding,chr10,49609685,49647403,+,4486,False
ENST00000374179.3,ENSG00000107643.11,MAPK8,protein_coding,chr10,49609686,49647403,+,4485,False
ENST00000360332.3,ENSG00000107643.11,MAPK8,protein_coding,chr10,49609686,49643173,+,121,False
ENST00000374176.4,ENSG00000107643.11,MAPK8,protein_coding,chr10,49609690,49647403,+,4347,False
ENST00000374174.1,ENSG00000107643.11,MAPK8,protein_coding,chr10,49633259,49633874,+,85,False
ENST00000395611.3,ENSG00000107643.11,MAPK8,protein_coding,chr10,49642935,49642938,+,3,False
ENST00000249601.4,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654076,49813138,-,657,False
ENST00000477708.2,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654078,49654436,-,358,False
ENST00000374170.1,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654078,49732281,-,490,False
ENST00000374172.1,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654078,49764723,-,613,False
ENST00000417247.2,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654079,49701692,-,516,False
ENST00000435790.2,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654284,49860661,-,483,False
ENST00000417912.2,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654382,49812997,-,210,False
ENST00000460425.1,ENSG00000128805.10,ARHGAP22,protein_coding,chr10,49654600,49864310,-,1981,False
ENST00000360890.2,ENSG00000128815.13,WDFY4,protein_coding,chr10,49892920,49944287,+,231,False
ENST00000325239.5,ENSG00000128815.13,WDFY4,protein_coding,chr10,49917750,50191000,+,410,False
ENST00000413659.2,ENSG00000128815.13,WDFY4,protein_coding,chr10,49917750,50191000,+,5127,False
ENST00000374161.3,ENSG00000128815.13,WDFY4,protein_coding,chr10,50031259,50032214,+,955,False
ENST00000265453.7,ENSG00000128815.13,WDFY4,protein_coding,chr10,50190617,50191001,+,384,False
ENST00000374160.3,ENSG00000165383.6,LRRC18,protein_coding,chr10,50117527,50122277,-,834,False
ENST00000298124.3,ENSG00000165383.6,LRRC18,protein_coding,chr10,50121293,50143242,-,243,False
ENST00000332853.4,ENSG00000165633.8,VSTM4,protein_coding,chr10,50222289,50323554,-,5432,False
ENST00000298454.3,ENSG00000165633.8,VSTM4,protein_coding,chr10,50310216,50323554,-,1597,False
ENST00000311787.5,ENSG00000172538.6,FAM170B,protein_coding,chr10,50339198,50342053,-,552,False
ENST00000374156.4,ENSG00000204161.9,C10orf128,protein_coding,chr10,50362772,50386446,-,1641,False
ENST00000374153.2,ENSG00000204161.9,C10orf128,protein_coding,chr10,50362797,50396421,-,1182,False
ENST00000474718.1,ENSG00000204161.9,C10orf128,protein_coding,chr10,50363656,50396404,-,299,False
ENST00000453436.1,ENSG00000204161.9,C10orf128,protein_coding,chr10,50363812,50364197,-,385,False
ENST00000374151.3,ENSG00000204161.9,C10orf128,protein_coding,chr10,50364235,50396424,-,46,False
ENST00000374148.1,ENSG00000204161.9,C10orf128,protein_coding,chr10,50368392,50396436,-,1279,False
ENST00000323868.4,ENSG00000177354.7,C10orf71,protein_coding,chr10,50507186,50535537,+,818,False
ENST00000374144.3,ENSG00000177354.7,C10orf71,protein_coding,chr10,50507237,50535532,+,925,False
ENST00000374139.2,ENSG00000165606.4,DRGX,protein_coding,chr10,50572236,50603497,-,1938,False
ENST00000434016.1,ENSG00000165606.4,DRGX,protein_coding,chr10,50574160,50574163,-,3,False
ENST00000355832.5,ENSG00000225830.6,ERCC6,protein_coding,chr10,50663413,50747072,-,3529,False
ENST00000542458.1,ENSG00000225830.6,ERCC6,protein_coding,chr10,50666833,50710168,-,343,False
ENST00000462247.1,ENSG00000225830.6,ERCC6,protein_coding,chr10,50738769,50747584,-,124,False
ENST00000374127.3,ENSG00000243251.4,PGBD3,protein_coding,chr10,50723150,50732273,-,433,False
ENST00000603152.1,ENSG00000243251.4,PGBD3,protein_coding,chr10,50723246,50747086,-,228,False
ENST00000508005.2,ENSG00000243251.4,PGBD3,protein_coding,chr10,50723378,50723381,-,3,False
ENST00000447839.2,ENSG00000258838.1,ERCC6-PGBD3,protein_coding,chr10,50723246,50747086,-,228,False
ENST00000515869.1,ENSG00000258838.1,ERCC6-PGBD3,protein_coding,chr10,50723246,50747584,-,256,False
ENST00000339797.1,ENSG00000070748.13,CHAT,protein_coding,chr10,50817140,50873150,+,234,False
ENST00000351556.3,ENSG00000070748.13,CHAT,protein_coding,chr10,50821153,50873150,+,396,False
ENST00000395559.2,ENSG00000070748.13,CHAT,protein_coding,chr10,50821153,50873150,+,224,False
ENST00000337653.2,ENSG00000070748.13,CHAT,protein_coding,chr10,50822082,50873150,+,214,False
ENST00000466590.2,ENSG00000070748.13,CHAT,protein_coding,chr10,50822082,50873150,+,2192,False
ENST00000395562.2,ENSG00000070748.13,CHAT,protein_coding,chr10,50822082,50873150,+,530,False
ENST00000455728.2,ENSG00000070748.13,CHAT,protein_coding,chr10,50822479,50901925,+,204,False
ENST00000374115.3,ENSG00000187714.5,SLC18A3,protein_coding,chr10,50818346,50820765,+,823,False
ENST00000374113.3,ENSG00000178645.8,C10orf53,protein_coding,chr10,50887696,50904090,+,2136,False
ENST00000374111.3,ENSG00000178645.8,C10orf53,protein_coding,chr10,50887731,50903153,+,520,False
ENST00000374112.3,ENSG00000178645.8,C10orf53,protein_coding,chr10,50887731,50918307,+,1659,False
ENST00000535836.1,ENSG00000178645.8,C10orf53,protein_coding,chr10,50887731,50918307,+,1619,False
ENST00000374103.4,ENSG00000197444.5,OGDHL,protein_coding,chr10,50942688,50970369,-,674,False
ENST00000419399.1,ENSG00000197444.5,OGDHL,protein_coding,chr10,50942689,50970425,-,729,False
ENST00000432695.1,ENSG00000197444.5,OGDHL,protein_coding,chr10,50942689,50970425,-,980,False
ENST00000402038.3,ENSG00000227345.4,PARG,protein_coding,chr10,51026324,51027388,-,1064,False
ENST00000311663.5,ENSG00000174196.5,FAM21D,protein_coding,chr10,51187937,51192032,+,579,False
ENST00000602930.1,ENSG00000174194.11,AGAP8,protein_coding,chr10,51224680,51371321,-,862,False
ENST00000425119.2,ENSG00000174194.11,AGAP8,protein_coding,chr10,51224687,51246535,-,431,False
ENST00000479304.2,ENSG00000174194.11,AGAP8,protein_coding,chr10,51225966,51227144,-,542,False
ENST00000478381.1,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371389,51387763,+,252,False
ENST00000462932.1,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371394,51387763,+,487,False
ENST00000451577.2,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371406,51387768,+,140,False
ENST00000374098.2,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371416,51371540,+,124,False
ENST00000483296.1,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371426,51387763,+,455,False
ENST00000374097.2,ENSG00000204152.6,TIMM23B,protein_coding,chr10,51371435,51371540,+,105,False
ENST00000374095.5,ENSG00000204169.6,AGAP7,protein_coding,chr10,51464161,51486327,-,431,False
ENST00000358559.2,ENSG00000138294.9,MSMB,protein_coding,chr10,51549497,51562517,+,207,False
ENST00000298239.6,ENSG00000138294.9,MSMB,protein_coding,chr10,51549552,51562511,+,151,False
ENST00000438493.1,ENSG00000138293.15,NCOA4,protein_coding,chr10,51565107,51590731,+,1756,False
ENST00000452682.1,ENSG00000138293.15,NCOA4,protein_coding,chr10,51565107,51590731,+,1785,False
ENST00000430396.2,ENSG00000138293.15,NCOA4,protein_coding,chr10,51565206,51589649,+,582,False
ENST00000374087.4,ENSG00000138293.15,NCOA4,protein_coding,chr10,51565226,51590732,+,1589,False
ENST00000414907.2,ENSG00000138293.15,NCOA4,protein_coding,chr10,51565229,51589444,+,411,False
ENST00000344348.6,ENSG00000138293.15,NCOA4,protein_coding,chr10,51572366,51590732,+,1645,False
ENST00000374082.1,ENSG00000138293.15,NCOA4,protein_coding,chr10,51572426,51590734,+,1568,False
ENST00000443446.1,ENSG00000138293.15,NCOA4,protein_coding,chr10,51576284,51590731,+,1733,False
ENST00000444743.1,ENSG00000138297.9,TIMM23,protein_coding,chr10,51592079,51592506,-,427,False
ENST00000260867.4,ENSG00000138297.9,TIMM23,protein_coding,chr10,51592079,51623338,-,551,False
ENST00000374064.3,ENSG00000138297.9,TIMM23,protein_coding,chr10,51592089,51623336,-,539,False
ENST00000374065.3,ENSG00000138297.9,TIMM23,protein_coding,chr10,51592279,51623319,-,332,False
ENST00000374056.4,ENSG00000204149.5,AGAP6,protein_coding,chr10,51748077,51770259,+,714,False
ENST00000412531.3,ENSG00000204149.5,AGAP6,protein_coding,chr10,51748403,51770185,+,314,False
ENST00000351071.6,ENSG00000099290.11,FAM21A,protein_coding,chr10,51827647,51893266,+,682,False
ENST00000314664.7,ENSG00000099290.11,FAM21A,protein_coding,chr10,51827647,51893266,+,682,False
ENST00000434114.2,ENSG00000099290.11,FAM21A,protein_coding,chr10,51827683,51893262,+,2969,False
ENST00000282633.5,ENSG00000099290.11,FAM21A,protein_coding,chr10,51827720,51892906,+,249,False
ENST00000399339.2,ENSG00000099290.11,FAM21A,protein_coding,chr10,51892702,51893269,+,567,False
ENST00000454806.1,ENSG00000099290.11,FAM21A,protein_coding,chr10,51885954,51886268,+,314,False
ENST00000395526.4,ENSG00000188611.10,ASAH2,protein_coding,chr10,51942537,51947077,-,4540,False
ENST00000489640.1,ENSG00000188611.10,ASAH2,protein_coding,chr10,51946970,51947077,-,107,False
ENST00000447815.1,ENSG00000188611.10,ASAH2,protein_coding,chr10,51947001,51947077,-,76,False
ENST00000443575.1,ENSG00000188611.10,ASAH2,protein_coding,chr10,51947001,51947077,-,76,False
ENST00000329428.6,ENSG00000188611.10,ASAH2,protein_coding,chr10,51947071,51947077,-,6,False
ENST00000474434.2,ENSG00000188611.10,ASAH2,protein_coding,chr10,51947170,51958072,-,402,False
ENST00000361781.2,ENSG00000198964.9,SGMS1,protein_coding,chr10,52065359,52383743,-,2505,False
ENST00000429490.1,ENSG00000198964.9,SGMS1,protein_coding,chr10,52066901,52066904,-,3,False
ENST00000602619.1,ENSG00000198964.9,SGMS1,protein_coding,chr10,52087018,52100436,-,354,False
ENST00000361543.2,ENSG00000198964.9,SGMS1,protein_coding,chr10,52087037,52104006,-,290,False
ENST00000602565.2,ENSG00000198964.9,SGMS1,protein_coding,chr10,52101953,52103250,-,1297,False
ENST00000595931.1,ENSG00000269165.1,AC069547.1,protein_coding,chr10,52094297,52095876,+,1360,False
ENST00000596442.1,ENSG00000269700.1,AC069547.2,protein_coding,chr10,52152765,52154321,+,1178,False
ENST00000374007.1,ENSG00000204147.5,ASAH2B,protein_coding,chr10,52499077,52516948,+,3235,False
ENST00000185907.9,ENSG00000204147.5,ASAH2B,protein_coding,chr10,52499695,52515125,+,775,False
ENST00000374006.1,ENSG00000204147.5,ASAH2B,protein_coding,chr10,52499707,52514569,+,137,False
ENST00000374001.2,ENSG00000148584.10,A1CF,protein_coding,chr10,52559168,52645435,-,7463,False
ENST00000373993.1,ENSG00000148584.10,A1CF,protein_coding,chr10,52566321,52619745,-,215,False
ENST00000373997.3,ENSG00000148584.10,A1CF,protein_coding,chr10,52566321,52645435,-,358,False
ENST00000373995.3,ENSG00000148584.10,A1CF,protein_coding,chr10,52566321,52645435,-,429,False
ENST00000282641.2,ENSG00000148584.10,A1CF,protein_coding,chr10,52566326,52645435,-,353,False
ENST00000395495.1,ENSG00000148584.10,A1CF,protein_coding,chr10,52566326,52645435,-,353,False
ENST00000395489.2,ENSG00000148584.10,A1CF,protein_coding,chr10,52566419,52645387,-,469,False
ENST00000414883.1,ENSG00000148584.10,A1CF,protein_coding,chr10,52619700,52645435,-,281,False
ENST00000401604.2,ENSG00000185532.10,PRKG1,protein_coding,chr10,52750944,54055274,+,1811,False
ENST00000373985.1,ENSG00000185532.10,PRKG1,protein_coding,chr10,52751117,54058110,+,4510,False
ENST00000373980.4,ENSG00000185532.10,PRKG1,protein_coding,chr10,52833933,54058110,+,4870,False
ENST00000373976.3,ENSG00000185532.10,PRKG1,protein_coding,chr10,53822581,53822622,+,41,False
ENST00000373975.2,ENSG00000185532.10,PRKG1,protein_coding,chr10,53806536,54053936,+,619,False
ENST00000331173.4,ENSG00000177613.7,CSTF2T,protein_coding,chr10,53455246,53459355,-,2261,False
ENST00000373970.3,ENSG00000107984.5,DKK1,protein_coding,chr10,54074055,54077417,+,992,False
ENST00000373968.3,ENSG00000165471.6,MBL2,protein_coding,chr10,54525139,54531460,-,2825,False
ENST00000373965.2,ENSG00000150275.13,PCDH15,protein_coding,chr10,55562530,56561051,-,4206,False
ENST00000414778.1,ENSG00000150275.13,PCDH15,protein_coding,chr10,55562530,56561051,-,4206,False
